,Company Name,Code,Date of Filing,Filing Type,weblink
2979,INTL FCStone Inc,INTL,12/9/2015,10-K,https://www.sec.gov/Archives/edgar/data/913760/000091376015000180/0000913760-15-000180-index.htm
2980,INTL FCStone Inc,INTL,12/10/2014,10-K,https://www.sec.gov/Archives/edgar/data/913760/000091376014000155/0000913760-14-000155-index.htm
2981,INTL FCStone Inc,INTL,1/15/2014,10-K,https://www.sec.gov/Archives/edgar/data/913760/000091376014000006/0000913760-14-000006-index.htm
2982,INTL FCStone Inc,INTL,12/12/2012,10-K,https://www.sec.gov/Archives/edgar/data/913760/000091376012000116/0000913760-12-000116-index.htm
2983,INTL FCStone Inc,INTL,12/14/2011,10-K,https://www.sec.gov/Archives/edgar/data/913760/000091376011000012/0000913760-11-000012-index.htm
2985,INTL FCStone Inc,INTL,12/15/2010,10-K,https://www.sec.gov/Archives/edgar/data/913760/000119312510281256/0001193125-10-281256-index.htm
2987,INTL FCStone Inc,INTL,12/15/2009,10-K,https://www.sec.gov/Archives/edgar/data/913760/000119312509252591/0001193125-09-252591-index.htm
2988,INTL FCStone Inc,INTL,12/8/2008,10-K,https://www.sec.gov/Archives/edgar/data/913760/000119312508249705/0001193125-08-249705-index.htm
2989,INTL FCStone Inc,INTL,12/12/2007,10-K,https://www.sec.gov/Archives/edgar/data/913760/000119312507264024/0001193125-07-264024-index.htm
2990,Investar Holding corp,ISTR,3/9/2017,10-K,https://www.sec.gov/Archives/edgar/data/1602658/000156459017003868/0001564590-17-003868-index.htm
2991,Investar Holding corp,ISTR,3/11/2016,10-K,https://www.sec.gov/Archives/edgar/data/1602658/000156459016014510/0001564590-16-014510-index.htm
2992,Investar Holding corp,ISTR,3/31/2015,10-K,https://www.sec.gov/Archives/edgar/data/1602658/000156459015002171/0001564590-15-002171-index.htm
2993,Investors Bancorp Inc,ISBC,3/3/2014,10-K,https://www.sec.gov/Archives/edgar/data/1326807/000132680714000010/0001326807-14-000010-index.htm
2994,Investors Bancorp Inc,ISBC,3/1/2013,10-K,https://www.sec.gov/Archives/edgar/data/1326807/000132680713000004/0001326807-13-000004-index.htm
2995,Investors Bancorp Inc,ISBC,2/28/2012,10-K,https://www.sec.gov/Archives/edgar/data/1326807/000119312512085824/0001193125-12-085824-index.htm
2996,Investors Bancorp Inc,ISBC,3/1/2011,10-K,https://www.sec.gov/Archives/edgar/data/1326807/000095012311020664/0000950123-11-020664-index.htm
2998,Investors Bancorp Inc,ISBC,3/1/2010,10-K,https://www.sec.gov/Archives/edgar/data/1326807/000095012310019349/0000950123-10-019349-index.htm
2999,Investors Bancorp Inc,ISBC,8/26/2009,10-K,https://www.sec.gov/Archives/edgar/data/1326807/000095012309038302/0000950123-09-038302-index.htm
3000,Investors Bancorp Inc,ISBC,8/22/2008,10-K,https://www.sec.gov/Archives/edgar/data/1326807/000095012308010025/0000950123-08-010025-index.htm
3001,Investors Bancorp Inc,ISBC,8/29/2007,10-K,https://www.sec.gov/Archives/edgar/data/1326807/000095012307012107/0000950123-07-012107-index.htm
3002,Investors Bancorp Inc,ISBC,9/15/2006,10-K,https://www.sec.gov/Archives/edgar/data/1326807/000095012306011629/0000950123-06-011629-index.htm
3003,Investors Bancorp Inc,ISBC,11/3/2005,10-K,https://www.sec.gov/Archives/edgar/data/1326807/000095013305004904/0000950133-05-004904-index.htm
3004,JetPay corp,JTPY,3/24/2017,10-K,https://www.sec.gov/Archives/edgar/data/1507986/000114420417016552/0001144204-17-016552-index.htm
3005,JetPay corp,JTPY,3/24/2016,10-K,https://www.sec.gov/Archives/edgar/data/1507986/000114420416090049/0001144204-16-090049-index.htm
3006,JetPay corp,JTPY,3/25/2015,10-K,https://www.sec.gov/Archives/edgar/data/1507986/000114420415018259/0001144204-15-018259-index.htm
3007,JetPay corp,JTPY,3/31/2014,10-K,https://www.sec.gov/Archives/edgar/data/1507986/000114420414019463/0001144204-14-019463-index.htm
3013,JetPay corp,JTPY,1/14/2013,10-K,https://www.sec.gov/Archives/edgar/data/1507986/000114420413002190/0001144204-13-002190-index.htm
3014,JetPay corp,JTPY,12/29/2011,10-K,https://www.sec.gov/Archives/edgar/data/1507986/000114420411072193/0001144204-11-072193-index.htm
3015,Kentucky First Federal Bancorp,KFFB,9/28/2017,10-K,https://www.sec.gov/Archives/edgar/data/1297341/000121390017010084/0001213900-17-010084-index.htm
3016,Kentucky First Federal Bancorp,KFFB,9/28/2016,10-K,https://www.sec.gov/Archives/edgar/data/1297341/000114420416125756/0001144204-16-125756-index.htm
3017,Kentucky First Federal Bancorp,KFFB,9/28/2015,10-K,https://www.sec.gov/Archives/edgar/data/1297341/000114420415057286/0001144204-15-057286-index.htm
3018,Kentucky First Federal Bancorp,KFFB,9/29/2014,10-K,https://www.sec.gov/Archives/edgar/data/1297341/000114420414058452/0001144204-14-058452-index.htm
3019,Kentucky First Federal Bancorp,KFFB,9/30/2013,10-K,https://www.sec.gov/Archives/edgar/data/1297341/000114420413053113/0001144204-13-053113-index.htm
3020,Kentucky First Federal Bancorp,KFFB,9/28/2012,10-K,https://www.sec.gov/Archives/edgar/data/1297341/000114420412053579/0001144204-12-053579-index.htm
3021,Kentucky First Federal Bancorp,KFFB,9/28/2011,10-K,https://www.sec.gov/Archives/edgar/data/1297341/000114420411055263/0001144204-11-055263-index.htm
3022,Kentucky First Federal Bancorp,KFFB,10/6/2010,10-K,https://www.sec.gov/Archives/edgar/data/1297341/000114420410052616/0001144204-10-052616-index.htm
3024,Kentucky First Federal Bancorp,KFFB,9/28/2009,10-K,https://www.sec.gov/Archives/edgar/data/1297341/000114420409050215/0001144204-09-050215-index.htm
3025,Kentucky First Federal Bancorp,KFFB,9/29/2008,10-K,https://www.sec.gov/Archives/edgar/data/1297341/000114420408055035/0001144204-08-055035-index.htm
3026,Kentucky First Federal Bancorp,KFFB,9/28/2007,10-K,https://www.sec.gov/Archives/edgar/data/1297341/000120677407002231/0001206774-07-002231-index.htm
3027,Kentucky First Federal Bancorp,KFFB,9/28/2006,10-K,https://www.sec.gov/Archives/edgar/data/1297341/000120677406002041/0001206774-06-002041-index.htm
3028,Kentucky First Federal Bancorp,KFFB,9/28/2005,10-K,https://www.sec.gov/Archives/edgar/data/1297341/000120677405001599/0001206774-05-001599-index.htm
3029,Lakeland Bancorp Inc,LBAI,3/15/2017,10-K,https://www.sec.gov/Archives/edgar/data/846901/000119312517083848/0001193125-17-083848-index.htm
3030,Lakeland Bancorp Inc,LBAI,3/15/2016,10-K,https://www.sec.gov/Archives/edgar/data/846901/000119312516504937/0001193125-16-504937-index.htm
3031,Lakeland Bancorp Inc,LBAI,3/16/2015,10-K,https://www.sec.gov/Archives/edgar/data/846901/000119312515093388/0001193125-15-093388-index.htm
3032,Lakeland Bancorp Inc,LBAI,4/28/2014,10-K,https://www.sec.gov/Archives/edgar/data/846901/000119312514161382/0001193125-14-161382-index.htm
3033,Lakeland Bancorp Inc,LBAI,3/15/2013,10-K,https://www.sec.gov/Archives/edgar/data/846901/000119312513110223/0001193125-13-110223-index.htm
3034,Lakeland Bancorp Inc,LBAI,3/15/2012,10-K,https://www.sec.gov/Archives/edgar/data/846901/000119312512117105/0001193125-12-117105-index.htm
3035,Lakeland Bancorp Inc,LBAI,3/16/2011,10-K,https://www.sec.gov/Archives/edgar/data/846901/000119312511068078/0001193125-11-068078-index.htm
3036,Lakeland Bancorp Inc,LBAI,3/16/2010,10-K,https://www.sec.gov/Archives/edgar/data/846901/000119312510057753/0001193125-10-057753-index.htm
3037,Lakeland Bancorp Inc,LBAI,3/16/2009,10-K,https://www.sec.gov/Archives/edgar/data/846901/000119312509055146/0001193125-09-055146-index.htm
3038,Lakeland Bancorp Inc,LBAI,3/14/2008,10-K,https://www.sec.gov/Archives/edgar/data/846901/000119312508056741/0001193125-08-056741-index.htm
3039,Lakeland Bancorp Inc,LBAI,3/16/2007,10-K,https://www.sec.gov/Archives/edgar/data/846901/000119312507056321/0001193125-07-056321-index.htm
3040,Lakeland Bancorp Inc,LBAI,3/16/2006,10-K,https://www.sec.gov/Archives/edgar/data/846901/000119312506056397/0001193125-06-056397-index.htm
3041,Lakeland Bancorp Inc,LBAI,3/21/2005,10-K,https://www.sec.gov/Archives/edgar/data/846901/000119312505056673/0001193125-05-056673-index.htm
3042,Lakeland Bancorp Inc,LBAI,3/12/2004,10-K,https://www.sec.gov/Archives/edgar/data/846901/000119312504039941/0001193125-04-039941-index.htm
3043,Lakeland Bancorp Inc,LBAI,3/26/2003,10-K,https://www.sec.gov/Archives/edgar/data/846901/000095013003002408/0000950130-03-002408-index.htm
3046,Lakeland Bancorp Inc,LBAI,3/29/2001,10-K,https://www.sec.gov/Archives/edgar/data/846901/000095013001500389/0000950130-01-500389-index.htm
3047,Lakeland Bancorp Inc,LBAI,3/28/2000,10-K,https://www.sec.gov/Archives/edgar/data/846901/0000950130-00-001634-index.html
3052,Lakeland Bancorp Inc,LBAI,3/24/1997,10-K,https://www.sec.gov/Archives/edgar/data/846901/0000950130-97-001147-index.html
3053,Lakeland Bancorp Inc,LBAI,3/25/1996,10-K,https://www.sec.gov/Archives/edgar/data/846901/0000950131-96-001224-index.html
3054,Lakeland Financial corp,LKFN,3/1/2017,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199417000013/0000721994-17-000013-index.htm
3055,Lakeland Financial corp,LKFN,3/3/2016,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199416000054/0000721994-16-000054-index.htm
3056,Lakeland Financial corp,LKFN,3/5/2015,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199415000012/0000721994-15-000012-index.htm
3057,Lakeland Financial corp,LKFN,3/3/2014,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199414000010/0000721994-14-000010-index.htm
3058,Lakeland Financial corp,LKFN,3/4/2013,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199413000008/0000721994-13-000008-index.htm
3059,Lakeland Financial corp,LKFN,3/5/2012,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199412000016/0000721994-12-000016-index.htm
3060,Lakeland Financial corp,LKFN,3/7/2011,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199411000011/0000721994-11-000011-index.htm
3061,Lakeland Financial corp,LKFN,3/8/2010,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199410000011/0000721994-10-000011-index.htm
3062,Lakeland Financial corp,LKFN,3/10/2009,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199409000027/0000721994-09-000027-index.htm
3063,Lakeland Financial corp,LKFN,3/3/2008,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199408000069/0000721994-08-000069-index.htm
3064,Lakeland Financial corp,LKFN,3/5/2007,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199407000083/0000721994-07-000083-index.htm
3065,Lakeland Financial corp,LKFN,3/6/2006,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199406000070/0000721994-06-000070-index.htm
3067,Lakeland Financial corp,LKFN,3/11/2005,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199405000075/0000721994-05-000075-index.htm
3068,Lakeland Financial corp,LKFN,3/5/2004,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199404000064/0000721994-04-000064-index.htm
3069,Lakeland Financial corp,LKFN,3/7/2003,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199403000091/0000721994-03-000091-index.htm
3070,Lakeland Financial corp,LKFN,3/8/2002,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199402000032/0000721994-02-000032-index.htm
3071,Lakeland Financial corp,LKFN,3/28/2001,10-K,https://www.sec.gov/Archives/edgar/data/721994/000072199401500006/0000721994-01-500006-index.htm
3072,Lakeland Financial corp,LKFN,3/28/2000,10-K,https://www.sec.gov/Archives/edgar/data/721994/0000721994-00-000004-index.html
3073,Lakeland Financial corp,LKFN,3/18/1999,10-K,https://www.sec.gov/Archives/edgar/data/721994/0000721994-99-000002-index.html
3074,Lakeland Financial corp,LKFN,3/24/1998,10-K,https://www.sec.gov/Archives/edgar/data/721994/0000721994-98-000005-index.html
3075,Lakeland Financial corp,LKFN,3/13/1997,10-K,https://www.sec.gov/Archives/edgar/data/721994/0000721994-97-000003-index.html
3076,Lakeland Financial corp,LKFN,3/14/1996,10-K,https://www.sec.gov/Archives/edgar/data/721994/0000721994-96-000003-index.html
3077,Lakeland Financial corp,LKFN,4/6/1995,10-K,https://www.sec.gov/Archives/edgar/data/721994/0000721994-95-000006-index.html
3078,Landmark Bancorp Inc,LARK,3/14/2017,10-K,https://www.sec.gov/Archives/edgar/data/1141688/000114420417014513/0001144204-17-014513-index.htm
3079,Landmark Bancorp Inc,LARK,3/14/2016,10-K,https://www.sec.gov/Archives/edgar/data/1141688/000114420416087867/0001144204-16-087867-index.htm
3080,Landmark Bancorp Inc,LARK,3/19/2015,10-K,https://www.sec.gov/Archives/edgar/data/1141688/000114420415017182/0001144204-15-017182-index.htm
3081,Landmark Bancorp Inc,LARK,3/21/2014,10-K,https://www.sec.gov/Archives/edgar/data/1141688/000114420414017155/0001144204-14-017155-index.htm
3082,Landmark Bancorp Inc,LARK,3/29/2013,10-K,https://www.sec.gov/Archives/edgar/data/1141688/000114420413018585/0001144204-13-018585-index.htm
3083,Landmark Bancorp Inc,LARK,3/15/2012,10-K,https://www.sec.gov/Archives/edgar/data/1141688/000114420412015249/0001144204-12-015249-index.htm
3084,Landmark Bancorp Inc,LARK,3/17/2011,10-K,https://www.sec.gov/Archives/edgar/data/1141688/000114420411015628/0001144204-11-015628-index.htm
3085,Landmark Bancorp Inc,LARK,3/26/2010,10-K,https://www.sec.gov/Archives/edgar/data/1141688/000114420410016082/0001144204-10-016082-index.htm
3086,Landmark Bancorp Inc,LARK,3/27/2009,10-K,https://www.sec.gov/Archives/edgar/data/1141688/000110465909020904/0001104659-09-020904-index.htm
3087,Landmark Bancorp Inc,LARK,3/14/2008,10-K,https://www.sec.gov/Archives/edgar/data/1141688/000110465908017713/0001104659-08-017713-index.htm
3088,Landmark Bancorp Inc,LARK,3/29/2007,10-K,https://www.sec.gov/Archives/edgar/data/1141688/000110465907023715/0001104659-07-023715-index.htm
3089,Landmark Bancorp Inc,LARK,3/29/2006,10-K,https://www.sec.gov/Archives/edgar/data/1141688/000110465906020252/0001104659-06-020252-index.htm
3090,Landmark Bancorp Inc,LARK,3/30/2005,10-K,https://www.sec.gov/Archives/edgar/data/1141688/000110465905013740/0001104659-05-013740-index.htm
3091,Landmark Bancorp Inc,LARK,3/30/2004,10-K,https://www.sec.gov/Archives/edgar/data/1141688/000110465904008847/0001104659-04-008847-index.htm
3092,Landmark Bancorp Inc,LARK,3/28/2003,10-K,https://www.sec.gov/Archives/edgar/data/1141688/000110465903005296/0001104659-03-005296-index.htm
3094,LCNB corp,LCNB,3/8/2017,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000107490217000018/0001074902-17-000018-index.htm
3095,LCNB corp,LCNB,3/9/2016,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000107490216000046/0001074902-16-000046-index.htm
3096,LCNB corp,LCNB,3/12/2015,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000107490215000015/0001074902-15-000015-index.htm
3097,LCNB corp,LCNB,3/6/2014,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000107490214000004/0001074902-14-000004-index.htm
3098,LCNB corp,LCNB,2/26/2013,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000114036113009256/0001140361-13-009256-index.htm
3099,LCNB corp,LCNB,2/28/2012,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000114036112011363/0001140361-12-011363-index.htm
3100,LCNB corp,LCNB,3/1/2011,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000114036111012826/0001140361-11-012826-index.htm
3101,LCNB corp,LCNB,2/23/2010,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000090631810000017/0000906318-10-000017-index.htm
3102,LCNB corp,LCNB,3/4/2009,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000090631809000029/0000906318-09-000029-index.htm
3103,LCNB corp,LCNB,3/4/2008,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000090631808000024/0000906318-08-000024-index.htm
3104,LCNB corp,LCNB,3/6/2007,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000101236407000003/0001012364-07-000003-index.htm
3105,LCNB corp,LCNB,3/6/2006,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000101236406000002/0001012364-06-000002-index.htm
3106,LCNB corp,LCNB,3/1/2005,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000101236405000007/0001012364-05-000007-index.htm
3107,LCNB corp,LCNB,3/1/2004,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000101236404000004/0001012364-04-000004-index.htm
3108,LCNB corp,LCNB,3/6/2003,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000101236403000002/0001012364-03-000002-index.htm
3109,LCNB corp,LCNB,2/11/2002,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000101236402000006/0001012364-02-000006-index.htm
3110,LCNB corp,LCNB,2/21/2001,10-K,https://www.sec.gov/Archives/edgar/data/1074902/000101236401500013/0001012364-01-500013-index.htm
3111,LCNB corp,LCNB,2/23/2000,10-K,https://www.sec.gov/Archives/edgar/data/1074902/0000906318-00-000021-index.html
3112,LendingTree Inc,TREE,3/12/2003,10-K,https://www.sec.gov/Archives/edgar/data/1096479/000095014403002982/0000950144-03-002982-index.htm
3113,LendingTree Inc,TREE,3/5/2002,10-K,https://www.sec.gov/Archives/edgar/data/1096479/000095014402002029/0000950144-02-002029-index.htm
3114,LendingTree Inc,TREE,3/22/2001,10-K,https://www.sec.gov/Archives/edgar/data/1096479/000095014401003825/0000950144-01-003825-index.htm
3115,LPL Financial Holdings Inc,LPLA,2/24/2017,10-K,https://www.sec.gov/Archives/edgar/data/1397911/000139791117000025/0001397911-17-000025-index.htm
3116,LPL Financial Holdings Inc,LPLA,2/25/2016,10-K,https://www.sec.gov/Archives/edgar/data/1397911/000139791116000219/0001397911-16-000219-index.htm
3117,LPL Financial Holdings Inc,LPLA,2/20/2015,10-K,https://www.sec.gov/Archives/edgar/data/1397911/000139791115000007/0001397911-15-000007-index.htm
3118,LPL Financial Holdings Inc,LPLA,2/26/2014,10-K,https://www.sec.gov/Archives/edgar/data/1397911/000139791114000038/0001397911-14-000038-index.htm
3119,LPL Financial Holdings Inc,LPLA,2/26/2013,10-K,https://www.sec.gov/Archives/edgar/data/1397911/000139791113000012/0001397911-13-000012-index.htm
3120,LPL Financial Holdings Inc,LPLA,2/27/2012,10-K,https://www.sec.gov/Archives/edgar/data/1397911/000139791112000009/0001397911-12-000009-index.htm
3121,LPL Financial Holdings Inc,LPLA,3/9/2011,10-K,https://www.sec.gov/Archives/edgar/data/1397911/000095012311023662/0000950123-11-023662-index.htm
3122,LPL Financial Holdings Inc,LPLA,3/9/2010,10-K,https://www.sec.gov/Archives/edgar/data/1397911/000104746910001938/0001047469-10-001938-index.htm
3124,LPL Financial Holdings Inc,LPLA,3/24/2009,10-K,https://www.sec.gov/Archives/edgar/data/1397911/000104746909003050/0001047469-09-003050-index.htm
3125,LPL Financial Holdings Inc,LPLA,3/31/2008,10-K,https://www.sec.gov/Archives/edgar/data/1397911/000104746908003848/0001047469-08-003848-index.htm
3126,M III Acquisition Corp,MIII,3/30/2017,10-K,https://www.sec.gov/Archives/edgar/data/1652362/000114420417017749/0001144204-17-017749-index.htm
3127,M III Acquisition Corp,MIII,3/30/2017,10-K,https://www.sec.gov/Archives/edgar/data/1652362/000114420417017749/0001144204-17-017749-index.htm
3128,M III Acquisition Corp,MIII,3/30/2017,10-K,https://www.sec.gov/Archives/edgar/data/1652362/000114420417017749/0001144204-17-017749-index.htm
3129,Macatawa Bank corp,MCBC,2/16/2017,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000114036117007924/0001140361-17-007924-index.htm
3130,Macatawa Bank corp,MCBC,2/18/2016,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000114036116053923/0001140361-16-053923-index.htm
3131,Macatawa Bank corp,MCBC,2/19/2015,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000114036115007944/0001140361-15-007944-index.htm
3132,Macatawa Bank corp,MCBC,2/20/2014,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000114036114008800/0001140361-14-008800-index.htm
3133,Macatawa Bank corp,MCBC,2/21/2013,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000114036113008661/0001140361-13-008661-index.htm
3134,Macatawa Bank corp,MCBC,3/7/2012,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000114036112013868/0001140361-12-013868-index.htm
3135,Macatawa Bank corp,MCBC,2/24/2011,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000090572911000032/0000905729-11-000032-index.htm
3136,Macatawa Bank corp,MCBC,3/30/2010,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000090572910000062/0000905729-10-000062-index.htm
3137,Macatawa Bank corp,MCBC,3/11/2009,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000092604409000254/0000926044-09-000254-index.htm
3138,Macatawa Bank corp,MCBC,3/14/2008,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000092604408000207/0000926044-08-000207-index.htm
3139,Macatawa Bank corp,MCBC,3/16/2007,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000092604407000113/0000926044-07-000113-index.htm
3140,Macatawa Bank corp,MCBC,3/13/2006,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000092604406000138/0000926044-06-000138-index.htm
3141,Macatawa Bank corp,MCBC,3/11/2005,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000092604405000123/0000926044-05-000123-index.htm
3142,Macatawa Bank corp,MCBC,3/15/2004,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000092604404000157/0000926044-04-000157-index.htm
3143,Macatawa Bank corp,MCBC,3/21/2003,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000095013103001530/0000950131-03-001530-index.htm
3144,Macatawa Bank corp,MCBC,3/8/2002,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000092604402000067/0000926044-02-000067-index.htm
3145,Macatawa Bank corp,MCBC,3/13/2001,10-K,https://www.sec.gov/Archives/edgar/data/1053584/000104596901000292/0001045969-01-000292-index.htm
3146,Mackinac Financial corp,MFNC,3/30/2017,10-K,https://www.sec.gov/Archives/edgar/data/36506/000155837017002286/0001558370-17-002286-index.htm
3147,Mackinac Financial corp,MFNC,3/30/2016,10-K,https://www.sec.gov/Archives/edgar/data/36506/000110465916108403/0001104659-16-108403-index.htm
3148,Mackinac Financial corp,MFNC,3/31/2015,10-K,https://www.sec.gov/Archives/edgar/data/36506/000110465915024500/0001104659-15-024500-index.htm
3150,Mackinac Financial corp,MFNC,3/28/2014,10-K,https://www.sec.gov/Archives/edgar/data/36506/000110465914024004/0001104659-14-024004-index.htm
3151,Mackinac Financial corp,MFNC,3/29/2013,10-K,https://www.sec.gov/Archives/edgar/data/36506/000110465913025790/0001104659-13-025790-index.htm
3152,Mackinac Financial corp,MFNC,3/30/2012,10-K,https://www.sec.gov/Archives/edgar/data/36506/000119312512141911/0001193125-12-141911-index.htm
3153,Mackinac Financial corp,MFNC,3/31/2011,10-K,https://www.sec.gov/Archives/edgar/data/36506/000095012311031562/0000950123-11-031562-index.htm
3154,Mackinac Financial corp,MFNC,3/30/2010,10-K,https://www.sec.gov/Archives/edgar/data/36506/000095012310030161/0000950123-10-030161-index.htm
3155,Mackinac Financial corp,MFNC,3/31/2009,10-K,https://www.sec.gov/Archives/edgar/data/36506/000095015209003346/0000950152-09-003346-index.htm
3158,Mackinac Financial corp,MFNC,3/31/2008,10-K,https://www.sec.gov/Archives/edgar/data/36506/000095012408001637/0000950124-08-001637-index.htm
3160,Mackinac Financial corp,MFNC,3/30/2007,10-K,https://www.sec.gov/Archives/edgar/data/36506/000095012407001857/0000950124-07-001857-index.htm
3161,Mackinac Financial corp,MFNC,3/31/2006,10-K,https://www.sec.gov/Archives/edgar/data/36506/000095012406001623/0000950124-06-001623-index.htm
3162,Mackinac Financial corp,MFNC,3/31/2005,10-K,https://www.sec.gov/Archives/edgar/data/36506/000095012405002105/0000950124-05-002105-index.htm
3163,Mackinac Financial corp,MFNC,3/30/2004,10-K,https://www.sec.gov/Archives/edgar/data/36506/000095012404001341/0000950124-04-001341-index.htm
3164,Mackinac Financial corp,MFNC,4/15/2003,10-K,https://www.sec.gov/Archives/edgar/data/36506/000095012403001199/0000950124-03-001199-index.htm
3165,Mackinac Financial corp,MFNC,3/29/2002,10-K,https://www.sec.gov/Archives/edgar/data/36506/000095012402001127/0000950124-02-001127-index.htm
3166,Mackinac Financial corp,MFNC,3/29/2001,10-K,https://www.sec.gov/Archives/edgar/data/36506/000095012401001781/0000950124-01-001781-index.htm
3167,Mackinac Financial corp,MFNC,3/28/2000,10-K,https://www.sec.gov/Archives/edgar/data/36506/0000892712-00-000062-index.html
3168,Mackinac Financial corp,MFNC,3/31/1999,10-K,https://www.sec.gov/Archives/edgar/data/36506/0000926044-99-000045-index.html
3173,MarketAxess Holdings Inc,MKTX,2/21/2017,10-K,https://www.sec.gov/Archives/edgar/data/1278021/000156459017001915/0001564590-17-001915-index.htm
3174,MarketAxess Holdings Inc,MKTX,2/25/2016,10-K,https://www.sec.gov/Archives/edgar/data/1278021/000156459016013407/0001564590-16-013407-index.htm
3175,MarketAxess Holdings Inc,MKTX,2/25/2015,10-K,https://www.sec.gov/Archives/edgar/data/1278021/000156459015000953/0001564590-15-000953-index.htm
3176,MarketAxess Holdings Inc,MKTX,2/24/2014,10-K,https://www.sec.gov/Archives/edgar/data/1278021/000119312514065153/0001193125-14-065153-index.htm
3177,MarketAxess Holdings Inc,MKTX,2/21/2013,10-K,https://www.sec.gov/Archives/edgar/data/1278021/000119312513069592/0001193125-13-069592-index.htm
3179,MarketAxess Holdings Inc,MKTX,2/17/2012,10-K,https://www.sec.gov/Archives/edgar/data/1278021/000119312512066932/0001193125-12-066932-index.htm
3180,MarketAxess Holdings Inc,MKTX,2/24/2011,10-K,https://www.sec.gov/Archives/edgar/data/1278021/000095012311017944/0000950123-11-017944-index.htm
3181,MarketAxess Holdings Inc,MKTX,2/26/2010,10-K,https://www.sec.gov/Archives/edgar/data/1278021/000095012310017821/0000950123-10-017821-index.htm
3183,MarketAxess Holdings Inc,MKTX,3/3/2009,10-K,https://www.sec.gov/Archives/edgar/data/1278021/000095012309003922/0000950123-09-003922-index.htm
3184,MarketAxess Holdings Inc,MKTX,3/3/2008,10-K,https://www.sec.gov/Archives/edgar/data/1278021/000095012308002433/0000950123-08-002433-index.htm
3185,MarketAxess Holdings Inc,MKTX,3/14/2007,10-K,https://www.sec.gov/Archives/edgar/data/1278021/000095012307003811/0000950123-07-003811-index.htm
3186,MarketAxess Holdings Inc,MKTX,3/14/2006,10-K,https://www.sec.gov/Archives/edgar/data/1278021/000095012306003136/0000950123-06-003136-index.htm
3188,MarketAxess Holdings Inc,MKTX,3/30/2005,10-K,https://www.sec.gov/Archives/edgar/data/1278021/000095012305003795/0000950123-05-003795-index.htm
3189,Marlin Business Services Corp,MRLN,3/13/2017,10-K,https://www.sec.gov/Archives/edgar/data/1260968/000119312517080446/0001193125-17-080446-index.htm
3190,Marlin Business Services Corp,MRLN,3/4/2016,10-K,https://www.sec.gov/Archives/edgar/data/1260968/000119312516493404/0001193125-16-493404-index.htm
3192,Marlin Business Services Corp,MRLN,3/6/2015,10-K,https://www.sec.gov/Archives/edgar/data/1260968/000119312515081042/0001193125-15-081042-index.htm
